CMDLINE python cigre_pv_example.py --with-pv --optimize --optimize-cycle=3 --optimizer=opf --pp-cycle=0
MEM 1.769531 1557001945.3090
MEM 12.078125 1557001945.4096
MEM 18.875000 1557001945.5099
MEM 27.097656 1557001945.6102
MEM 34.085938 1557001945.7105
MEM 36.031250 1557001945.8109
MEM 36.031250 1557001945.9113
MEM 41.636719 1557001946.0115
MEM 51.117188 1557001946.1119
MEM 57.808594 1557001946.2123
MEM 63.136719 1557001946.3128
MEM 84.394531 1557001946.4131
MEM 87.382812 1557001946.5134
MEM 91.683594 1557001946.6138
MEM 111.511719 1557001946.7141
MEM 121.269531 1557001946.8145
MEM 124.070312 1557001946.9148
MEM 126.199219 1557001947.0151
MEM 129.085938 1557001947.1154
MEM 131.027344 1557001947.2158
MEM 131.472656 1557001947.3163
MEM 131.476562 1557001947.4167
MEM 131.503906 1557001947.5171
MEM 136.468750 1557001947.6177
MEM 140.382812 1557001947.7180
MEM 141.859375 1557001947.8184
MEM 145.800781 1557001947.9189
MEM 145.921875 1557001948.0194
MEM 145.921875 1557001948.1198
MEM 146.113281 1557001948.2201
MEM 146.296875 1557001948.3204
MEM 146.468750 1557001948.4208
MEM 146.789062 1557001948.5211
MEM 146.789062 1557001948.6213
MEM 147.148438 1557001948.7216
MEM 147.691406 1557001948.8220
MEM 151.507812 1557001948.9223
MEM 152.281250 1557001949.0228
MEM 152.281250 1557001949.1233
MEM 152.281250 1557001949.2237
MEM 152.281250 1557001949.3242
MEM 152.281250 1557001949.4246
MEM 152.281250 1557001949.5249
MEM 152.281250 1557001949.6253
MEM 152.281250 1557001949.7258
MEM 152.929688 1557001949.8261
MEM 153.222656 1557001949.9266
MEM 153.222656 1557001950.0270
MEM 154.691406 1557001950.1273
MEM 160.105469 1557001950.2276
MEM 160.105469 1557001950.3279
MEM 160.105469 1557001950.4286
MEM 160.105469 1557001950.5289
MEM 160.105469 1557001950.6292
MEM 160.105469 1557001950.7295
MEM 164.609375 1557001950.8298
MEM 162.503906 1557001950.9301
MEM 164.351562 1557001951.0305
MEM 163.359375 1557001951.1310
MEM 168.382812 1557001951.2314
MEM 168.656250 1557001951.3317
MEM 171.980469 1557001951.4320
MEM 174.855469 1557001951.5323
MEM 174.164062 1557001951.6327
MEM 176.359375 1557001951.7330
MEM 178.535156 1557001951.8333
MEM 179.855469 1557001951.9337
MEM 183.429688 1557001952.0340
MEM 184.316406 1557001952.1343
MEM 184.113281 1557001952.2347
MEM 180.937500 1557001952.3350
MEM 179.589844 1557001952.4353
MEM 178.769531 1557001952.5356
MEM 178.750000 1557001952.6359
MEM 178.750000 1557001952.7362
MEM 178.750000 1557001952.8366
MEM 178.750000 1557001952.9369
MEM 178.750000 1557001953.0372
MEM 178.750000 1557001953.1375
MEM 178.750000 1557001953.2378
MEM 178.750000 1557001953.3384
MEM 178.113281 1557001953.4389
MEM 178.117188 1557001953.5393
MEM 178.117188 1557001953.6396
MEM 178.117188 1557001953.7400
MEM 178.117188 1557001953.8404
MEM 178.117188 1557001953.9407
MEM 178.117188 1557001954.0411
MEM 178.117188 1557001954.1414
MEM 178.125000 1557001954.2419
MEM 178.125000 1557001954.3423
MEM 178.128906 1557001954.4426
MEM 178.136719 1557001954.5429
MEM 178.136719 1557001954.6432
MEM 178.136719 1557001954.7435
MEM 178.136719 1557001954.8438
MEM 178.136719 1557001954.9441
MEM 178.136719 1557001955.0447
MEM 178.136719 1557001955.1451
MEM 178.136719 1557001955.2454
MEM 178.136719 1557001955.3457
MEM 178.136719 1557001955.4462
MEM 178.136719 1557001955.5465
MEM 178.136719 1557001955.6469
MEM 178.136719 1557001955.7472
MEM 178.136719 1557001955.8475
MEM 178.136719 1557001955.9477
MEM 178.136719 1557001956.0482
MEM 178.136719 1557001956.1487
MEM 178.140625 1557001956.2491
MEM 178.140625 1557001956.3495
MEM 178.140625 1557001956.4499
MEM 178.140625 1557001956.5503
MEM 178.140625 1557001956.6506
MEM 178.140625 1557001956.7510
MEM 178.140625 1557001956.8513
MEM 178.140625 1557001956.9516
MEM 178.140625 1557001957.0520
MEM 178.140625 1557001957.1523
MEM 178.140625 1557001957.2526
MEM 178.140625 1557001957.3530
MEM 178.140625 1557001957.4533
MEM 178.140625 1557001957.5537
MEM 178.140625 1557001957.6543
MEM 178.140625 1557001957.7547
MEM 178.140625 1557001957.8551
MEM 178.140625 1557001957.9555
MEM 178.140625 1557001958.0559
MEM 178.140625 1557001958.1563
MEM 178.140625 1557001958.2568
MEM 178.140625 1557001958.3573
MEM 178.140625 1557001958.4578
MEM 178.140625 1557001958.5582
MEM 178.140625 1557001958.6587
MEM 178.140625 1557001958.7592
MEM 178.140625 1557001958.8596
MEM 178.292969 1557001958.9601
MEM 178.738281 1557001959.0605
MEM 178.738281 1557001959.1610
MEM 178.988281 1557001959.2613
MEM 178.988281 1557001959.3616
MEM 178.988281 1557001959.4620
MEM 178.988281 1557001959.5624
MEM 178.988281 1557001959.6628
MEM 178.988281 1557001959.7631
MEM 178.988281 1557001959.8634
MEM 178.988281 1557001959.9637
MEM 178.988281 1557001960.0642
MEM 178.988281 1557001960.1646
MEM 178.988281 1557001960.2650
MEM 178.988281 1557001960.3655
MEM 178.988281 1557001960.4659
MEM 178.988281 1557001960.5663
MEM 178.992188 1557001960.6670
MEM 178.992188 1557001960.7674
MEM 178.992188 1557001960.8678
MEM 179.000000 1557001960.9682
MEM 179.277344 1557001961.0686
MEM 179.277344 1557001961.1689
MEM 179.277344 1557001961.2693
MEM 179.277344 1557001961.3697
MEM 179.277344 1557001961.4701
MEM 179.292969 1557001961.5705
MEM 179.292969 1557001961.6708
MEM 179.292969 1557001961.7712
MEM 179.292969 1557001961.8718
MEM 179.292969 1557001961.9721
MEM 179.292969 1557001962.0725
MEM 179.292969 1557001962.1729
MEM 179.292969 1557001962.2734
MEM 179.292969 1557001962.3737
MEM 179.296875 1557001962.4741
MEM 179.300781 1557001962.5745
MEM 179.300781 1557001962.6750
MEM 179.300781 1557001962.7755
MEM 179.300781 1557001962.8759
MEM 179.300781 1557001962.9764
