CMDLINE python cigre_pv_example.py --with-pv --optimize --optimize-cycle=1 --optimizer=opf --pp-cycle=0
MEM 1.527344 1557001314.5671
MEM 12.542969 1557001314.6675
MEM 19.652344 1557001314.7678
MEM 29.628906 1557001314.8681
MEM 35.597656 1557001314.9684
MEM 36.031250 1557001315.0686
MEM 36.949219 1557001315.1689
MEM 49.132812 1557001315.2693
MEM 56.570312 1557001315.3696
MEM 62.515625 1557001315.4699
MEM 84.457031 1557001315.5702
MEM 87.769531 1557001315.6705
MEM 103.042969 1557001315.7709
MEM 112.460938 1557001315.8713
MEM 122.945312 1557001315.9716
MEM 125.312500 1557001316.0719
MEM 128.707031 1557001316.1722
MEM 130.726562 1557001316.2726
MEM 131.429688 1557001316.3730
MEM 131.433594 1557001316.4735
MEM 131.457031 1557001316.5739
MEM 136.289062 1557001316.6743
MEM 140.292969 1557001316.7746
MEM 143.976562 1557001316.8752
MEM 145.671875 1557001316.9756
MEM 145.671875 1557001317.0760
MEM 145.832031 1557001317.1765
MEM 145.945312 1557001317.2769
MEM 146.269531 1557001317.3774
MEM 146.441406 1557001317.4779
MEM 146.582031 1557001317.5782
MEM 146.882812 1557001317.6785
MEM 146.945312 1557001317.7789
MEM 148.093750 1557001317.8794
MEM 151.925781 1557001317.9797
MEM 151.925781 1557001318.0802
MEM 151.925781 1557001318.1805
MEM 151.925781 1557001318.2812
MEM 151.925781 1557001318.3816
MEM 151.925781 1557001318.4822
MEM 151.925781 1557001318.5827
MEM 151.925781 1557001318.6831
MEM 152.074219 1557001318.7836
MEM 152.855469 1557001318.8840
MEM 152.894531 1557001318.9846
MEM 152.894531 1557001319.0851
MEM 157.656250 1557001319.1856
MEM 159.546875 1557001319.2861
MEM 159.546875 1557001319.3865
MEM 159.546875 1557001319.4870
MEM 159.546875 1557001319.5875
MEM 159.546875 1557001319.6883
MEM 159.546875 1557001319.7888
MEM 159.546875 1557001319.8893
MEM 170.410156 1557001319.9897
MEM 165.355469 1557001320.0900
MEM 170.644531 1557001320.1905
MEM 166.277344 1557001320.2910
MEM 170.582031 1557001320.3915
MEM 172.722656 1557001320.4919
MEM 172.722656 1557001320.5923
MEM 177.324219 1557001320.6927
MEM 177.906250 1557001320.7930
MEM 179.621094 1557001320.8934
MEM 179.175781 1557001320.9937
MEM 182.457031 1557001321.0942
MEM 186.015625 1557001321.1947
MEM 186.210938 1557001321.2952
MEM 181.425781 1557001321.3955
MEM 180.687500 1557001321.4958
MEM 180.687500 1557001321.5962
MEM 180.687500 1557001321.6966
MEM 180.679688 1557001321.7970
MEM 180.152344 1557001321.8974
MEM 180.152344 1557001321.9979
MEM 180.152344 1557001322.0983
MEM 180.148438 1557001322.1986
MEM 179.789062 1557001322.2990
MEM 179.640625 1557001322.3995
MEM 179.371094 1557001322.4998
MEM 179.371094 1557001322.6003
MEM 179.371094 1557001322.7008
MEM 179.371094 1557001322.8013
MEM 179.371094 1557001322.9016
MEM 179.371094 1557001323.0020
MEM 179.371094 1557001323.1024
MEM 179.371094 1557001323.2028
MEM 179.371094 1557001323.3033
MEM 179.371094 1557001323.4038
MEM 179.375000 1557001323.5041
MEM 179.375000 1557001323.6044
MEM 179.375000 1557001323.7047
MEM 179.375000 1557001323.8052
MEM 179.375000 1557001323.9057
MEM 179.375000 1557001324.0061
MEM 179.375000 1557001324.1065
MEM 179.375000 1557001324.2070
MEM 179.375000 1557001324.3074
MEM 179.375000 1557001324.4077
MEM 179.375000 1557001324.5081
MEM 179.375000 1557001324.6085
MEM 179.375000 1557001324.7089
MEM 179.109375 1557001324.8093
MEM 179.109375 1557001324.9096
MEM 179.109375 1557001325.0099
MEM 179.109375 1557001325.1102
MEM 179.109375 1557001325.2105
MEM 179.109375 1557001325.3108
MEM 179.109375 1557001325.4112
MEM 179.109375 1557001325.5115
MEM 179.109375 1557001325.6119
MEM 179.109375 1557001325.7124
MEM 179.109375 1557001325.8128
MEM 179.109375 1557001325.9132
MEM 179.109375 1557001326.0135
MEM 179.109375 1557001326.1139
MEM 179.113281 1557001326.2143
MEM 179.113281 1557001326.3146
MEM 179.113281 1557001326.4150
MEM 179.117188 1557001326.5154
MEM 179.117188 1557001326.6158
MEM 179.117188 1557001326.7165
MEM 179.117188 1557001326.8168
MEM 179.117188 1557001326.9171
MEM 179.117188 1557001327.0178
MEM 179.117188 1557001327.1182
MEM 179.117188 1557001327.2187
MEM 179.117188 1557001327.3191
MEM 179.117188 1557001327.4196
MEM 179.117188 1557001327.5199
MEM 179.117188 1557001327.6202
MEM 179.117188 1557001327.7205
MEM 179.117188 1557001327.8208
MEM 179.117188 1557001327.9211
MEM 179.117188 1557001328.0214
MEM 179.117188 1557001328.1216
MEM 179.117188 1557001328.2219
MEM 179.117188 1557001328.3222
MEM 179.117188 1557001328.4225
MEM 179.117188 1557001328.5229
MEM 179.121094 1557001328.6232
MEM 179.121094 1557001328.7235
MEM 179.121094 1557001328.8238
MEM 179.121094 1557001328.9241
MEM 179.121094 1557001329.0245
MEM 179.121094 1557001329.1248
MEM 179.121094 1557001329.2251
MEM 179.121094 1557001329.3255
MEM 179.121094 1557001329.4258
MEM 179.121094 1557001329.5262
MEM 179.121094 1557001329.6268
MEM 179.121094 1557001329.7273
MEM 179.121094 1557001329.8276
MEM 179.121094 1557001329.9284
MEM 179.121094 1557001330.0288
MEM 179.121094 1557001330.1292
MEM 179.121094 1557001330.2296
MEM 179.121094 1557001330.3300
MEM 179.121094 1557001330.4303
MEM 179.121094 1557001330.5306
MEM 179.121094 1557001330.6310
MEM 179.125000 1557001330.7315
MEM 179.125000 1557001330.8320
MEM 179.125000 1557001330.9324
MEM 179.125000 1557001331.0329
MEM 179.125000 1557001331.1334
MEM 179.125000 1557001331.2338
MEM 179.128906 1557001331.3342
MEM 179.128906 1557001331.4345
MEM 179.429688 1557001331.5348
MEM 179.789062 1557001331.6352
MEM 179.992188 1557001331.7355
MEM 179.992188 1557001331.8358
MEM 179.992188 1557001331.9361
MEM 179.992188 1557001332.0365
MEM 179.992188 1557001332.1368
MEM 179.992188 1557001332.2371
MEM 179.992188 1557001332.3373
MEM 179.992188 1557001332.4377
MEM 179.992188 1557001332.5380
MEM 179.992188 1557001332.6383
MEM 179.992188 1557001332.7386
MEM 179.992188 1557001332.8389
MEM 179.992188 1557001332.9392
MEM 179.996094 1557001333.0395
MEM 179.996094 1557001333.1398
MEM 179.996094 1557001333.2401
MEM 179.996094 1557001333.3404
MEM 179.996094 1557001333.4407
MEM 179.996094 1557001333.5410
MEM 179.996094 1557001333.6413
MEM 179.996094 1557001333.7416
MEM 179.996094 1557001333.8419
MEM 179.996094 1557001333.9422
MEM 179.996094 1557001334.0425
MEM 179.996094 1557001334.1430
MEM 179.996094 1557001334.2435
MEM 179.996094 1557001334.3439
MEM 179.996094 1557001334.4442
MEM 179.996094 1557001334.5445
MEM 179.996094 1557001334.6448
MEM 179.996094 1557001334.7452
MEM 179.996094 1557001334.8456
MEM 179.996094 1557001334.9458
MEM 179.996094 1557001335.0462
MEM 179.996094 1557001335.1465
MEM 179.996094 1557001335.2472
MEM 179.996094 1557001335.3476
MEM 179.996094 1557001335.4479
MEM 180.000000 1557001335.5482
MEM 180.000000 1557001335.6485
MEM 180.003906 1557001335.7488
MEM 180.003906 1557001335.8491
MEM 180.003906 1557001335.9494
MEM 180.003906 1557001336.0497
MEM 180.003906 1557001336.1500
MEM 180.003906 1557001336.2503
MEM 180.003906 1557001336.3506
MEM 180.003906 1557001336.4509
MEM 180.007812 1557001336.5512
MEM 180.007812 1557001336.6515
MEM 180.007812 1557001336.7519
MEM 179.746094 1557001336.8523
MEM 179.746094 1557001336.9526
MEM 179.746094 1557001337.0529
MEM 179.746094 1557001337.1532
MEM 179.746094 1557001337.2535
MEM 179.750000 1557001337.3538
MEM 179.226562 1557001337.4541
MEM 178.957031 1557001337.5545
MEM 178.957031 1557001337.6549
MEM 178.687500 1557001337.7552
MEM 178.687500 1557001337.8555
MEM 178.687500 1557001337.9558
MEM 178.687500 1557001338.0561
MEM 178.687500 1557001338.1564
MEM 178.687500 1557001338.2566
MEM 178.691406 1557001338.3570
MEM 178.691406 1557001338.4572
MEM 178.691406 1557001338.5575
MEM 178.691406 1557001338.6578
MEM 178.691406 1557001338.7581
MEM 178.691406 1557001338.8584
MEM 178.691406 1557001338.9587
MEM 178.691406 1557001339.0590
MEM 178.691406 1557001339.1594
MEM 178.691406 1557001339.2597
MEM 178.691406 1557001339.3601
MEM 178.691406 1557001339.4604
MEM 178.691406 1557001339.5607
MEM 178.695312 1557001339.6611
MEM 178.695312 1557001339.7615
MEM 178.695312 1557001339.8618
MEM 178.695312 1557001339.9621
MEM 178.695312 1557001340.0626
MEM 178.695312 1557001340.1632
MEM 178.695312 1557001340.2636
MEM 178.695312 1557001340.3640
MEM 178.695312 1557001340.4643
MEM 178.695312 1557001340.5646
MEM 178.695312 1557001340.6649
MEM 178.699219 1557001340.7652
MEM 178.699219 1557001340.8656
MEM 178.699219 1557001340.9660
MEM 178.699219 1557001341.0664
MEM 178.699219 1557001341.1668
MEM 178.699219 1557001341.2672
MEM 178.699219 1557001341.3676
MEM 178.699219 1557001341.4681
MEM 178.699219 1557001341.5684
MEM 178.699219 1557001341.6687
MEM 178.703125 1557001341.7691
MEM 178.703125 1557001341.8694
MEM 178.703125 1557001341.9697
MEM 178.703125 1557001342.0700
MEM 178.703125 1557001342.1703
MEM 178.703125 1557001342.2710
MEM 178.703125 1557001342.3715
MEM 178.703125 1557001342.4719
MEM 178.703125 1557001342.5724
MEM 178.703125 1557001342.6728
MEM 178.703125 1557001342.7732
MEM 178.703125 1557001342.8737
MEM 178.703125 1557001342.9741
MEM 178.703125 1557001343.0745
MEM 178.703125 1557001343.1748
MEM 178.703125 1557001343.2751
MEM 178.703125 1557001343.3753
MEM 178.703125 1557001343.4757
MEM 178.703125 1557001343.5761
MEM 178.703125 1557001343.6764
MEM 178.703125 1557001343.7768
MEM 178.707031 1557001343.8771
MEM 178.707031 1557001343.9775
MEM 178.707031 1557001344.0778
MEM 178.707031 1557001344.1780
MEM 178.707031 1557001344.2783
MEM 178.707031 1557001344.3786
MEM 178.707031 1557001344.4790
MEM 178.707031 1557001344.5794
MEM 178.707031 1557001344.6798
MEM 178.707031 1557001344.7802
MEM 178.707031 1557001344.8805
MEM 178.707031 1557001344.9808
MEM 178.707031 1557001345.0813
MEM 178.707031 1557001345.1816
MEM 178.707031 1557001345.2822
MEM 178.707031 1557001345.3826
MEM 178.707031 1557001345.4829
MEM 178.707031 1557001345.5835
MEM 178.707031 1557001345.6840
MEM 178.707031 1557001345.7844
MEM 178.707031 1557001345.8849
MEM 178.707031 1557001345.9852
MEM 178.707031 1557001346.0855
MEM 178.707031 1557001346.1858
MEM 178.707031 1557001346.2861
MEM 178.707031 1557001346.3865
MEM 178.707031 1557001346.4869
MEM 178.707031 1557001346.5875
MEM 178.707031 1557001346.6878
MEM 178.707031 1557001346.7882
MEM 178.707031 1557001346.8887
MEM 178.707031 1557001346.9890
MEM 178.707031 1557001347.0893
MEM 178.707031 1557001347.1896
MEM 178.707031 1557001347.2900
MEM 178.707031 1557001347.3903
MEM 178.707031 1557001347.4907
MEM 178.707031 1557001347.5910
MEM 178.707031 1557001347.6915
MEM 178.707031 1557001347.7918
MEM 178.707031 1557001347.8921
MEM 178.707031 1557001347.9924
MEM 178.707031 1557001348.0927
MEM 178.707031 1557001348.1930
MEM 178.707031 1557001348.2933
MEM 178.707031 1557001348.3937
MEM 178.710938 1557001348.4941
MEM 178.710938 1557001348.5944
MEM 178.710938 1557001348.6948
MEM 178.710938 1557001348.7951
MEM 178.710938 1557001348.8954
MEM 178.710938 1557001348.9957
MEM 178.710938 1557001349.0960
MEM 178.710938 1557001349.1963
MEM 178.710938 1557001349.2966
MEM 178.710938 1557001349.3969
MEM 178.710938 1557001349.4972
MEM 178.710938 1557001349.5975
MEM 178.710938 1557001349.6978
MEM 178.710938 1557001349.7982
MEM 178.710938 1557001349.8986
MEM 178.710938 1557001349.9990
MEM 178.710938 1557001350.0995
MEM 178.710938 1557001350.1998
MEM 178.710938 1557001350.3002
MEM 178.710938 1557001350.4006
MEM 178.710938 1557001350.5011
MEM 178.710938 1557001350.6014
MEM 178.710938 1557001350.7019
MEM 178.710938 1557001350.8022
MEM 178.710938 1557001350.9025
MEM 178.710938 1557001351.0029
MEM 178.710938 1557001351.1033
MEM 178.710938 1557001351.2037
MEM 178.710938 1557001351.3040
MEM 178.710938 1557001351.4043
MEM 178.710938 1557001351.5046
MEM 178.710938 1557001351.6050
MEM 178.710938 1557001351.7053
MEM 178.710938 1557001351.8057
MEM 178.710938 1557001351.9062
MEM 178.710938 1557001352.0066
MEM 178.710938 1557001352.1069
MEM 178.710938 1557001352.2073
MEM 178.710938 1557001352.3076
MEM 178.710938 1557001352.4079
MEM 178.710938 1557001352.5082
MEM 178.710938 1557001352.6085
MEM 178.710938 1557001352.7088
MEM 178.710938 1557001352.8091
MEM 178.710938 1557001352.9094
MEM 178.710938 1557001353.0097
MEM 178.710938 1557001353.1100
MEM 178.710938 1557001353.2103
MEM 178.710938 1557001353.3106
MEM 178.710938 1557001353.4109
MEM 178.710938 1557001353.5112
MEM 178.710938 1557001353.6115
MEM 178.710938 1557001353.7117
MEM 178.710938 1557001353.8121
MEM 178.710938 1557001353.9124
MEM 178.710938 1557001354.0129
MEM 178.710938 1557001354.1132
MEM 178.710938 1557001354.2135
MEM 178.710938 1557001354.3138
MEM 178.710938 1557001354.4141
